sn,ymd,ym,code,si,dong,apt_nm,juso_jibun,price,con_year,area,floor,py,cnt
3265,2022-01-22,2022-01-01,42130,원주시,단구동 ,신성미소지움,강원도 원주시 단구동 1604-1 신성미소지움,22900,2006,85,12,889,1
3266,2022-01-22,2022-01-01,42130,원주시,단구동 ,대흥,강원도 원주시 단구동 1467 대흥,13000,1994,85,10,505,1
3267,2022-01-23,2022-01-01,42130,원주시,단구동 ,현진에버빌6차,강원도 원주시 단구동 1682-3 현진에버빌6차,25900,2006,85,3,1006,1
3268,2022-01-24,2022-01-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,17000,1997,60,6,935,1
3269,2022-01-24,2022-01-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,14700,1998,60,11,808,1
3270,2022-01-25,2022-01-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,17000,1997,60,7,935,1
3271,2022-01-25,2022-01-01,42130,원주시,단구동 ,세경웰러스,강원도 원주시 단구동 1589-3 세경웰러스,18000,2005,85,5,699,1
3272,2022-01-26,2022-01-01,42130,원주시,단구동 ,신성미소지움,강원도 원주시 단구동 1604-1 신성미소지움,18300,2006,60,6,1006,1
3273,2022-01-27,2022-01-01,42130,원주시,단구동 ,두산,강원도 원주시 단구동 1520 두산,18900,1997,102,4,611,1
3274,2022-01-28,2022-01-01,42130,원주시,단구동 ,유승,강원도 원주시 단구동 1478-4 유승,22700,2003,84,12,892,1
3275,2022-01-28,2022-01-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10800,2000,59,13,604,1
3276,2022-01-28,2022-01-01,42130,원주시,단구동 ,동보렉스5,강원도 원주시 단구동 1026-18 동보렉스5,8800,1991,52,10,558,1
3277,2022-01-28,2022-01-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,16400,1997,60,12,902,1
3278,2022-01-28,2022-01-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,16700,1997,60,3,918,1
3279,2022-01-28,2022-01-01,42130,원주시,단구동 ,현진에버빌2,강원도 원주시 단구동 1588-1 현진에버빌2,17800,2002,60,14,979,1
3280,2022-01-29,2022-01-01,42130,원주시,단구동 ,단구동한신더휴,강원도 원주시 단구동 1451 단구동한신더휴,35000,2017,85,4,1359,1
3281,2022-01-31,2022-01-01,42130,원주시,단구동 ,현진에버빌2,강원도 원주시 단구동 1588-1 현진에버빌2,13500,2002,60,1,742,1
3608,2022-02-03,2022-02-01,42130,원주시,단구동 ,현진에버빌2,강원도 원주시 단구동 1588-1 현진에버빌2,17000,2002,60,11,935,1
3609,2022-02-03,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,25400,2008,85,13,986,1
3610,2022-02-03,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,11400,2000,59,6,638,1
3611,2022-02-03,2022-02-01,42130,원주시,단구동 ,대흥,강원도 원주시 단구동 1467 대흥,12400,1994,85,14,481,1
3612,2022-02-03,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10500,2000,59,15,587,1
3613,2022-02-03,2022-02-01,42130,원주시,단구동 ,단구동한신더휴,강원도 원주시 단구동 1451 단구동한신더휴,35600,2017,85,3,1382,1
3614,2022-02-04,2022-02-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,13500,2002,60,11,742,1
3615,2022-02-04,2022-02-01,42130,원주시,단구동 ,동보노빌리티타워,강원도 원주시 단구동 1510-1 동보노빌리티타워,20700,2006,84,18,813,1
3616,2022-02-04,2022-02-01,42130,원주시,단구동 ,원흥4,강원도 원주시 단구동 186-2 원흥4,9000,1995,60,7,495,1
3617,2022-02-04,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,18800,1997,60,9,1034,1
3618,2022-02-04,2022-02-01,42130,원주시,단구동 ,원흥4,강원도 원주시 단구동 186-2 원흥4,13800,1995,76,14,599,1
3619,2022-02-04,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,8300,1998,39,15,702,1
3620,2022-02-05,2022-02-01,42130,원주시,단구동 ,현진에버빌,강원도 원주시 단구동 1612 현진에버빌,19200,2001,85,14,745,1
3621,2022-02-05,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,16400,1997,60,15,902,1
3622,2022-02-07,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,11100,2000,59,12,621,1
3623,2022-02-07,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,10000,1998,56,9,589,1
3624,2022-02-07,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,13300,1998,60,4,731,1
3625,2022-02-07,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,16900,1997,60,14,930,1
3626,2022-02-07,2022-02-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,11800,2001,59,5,660,1
3627,2022-02-08,2022-02-01,42130,원주시,단구동 ,두산,강원도 원주시 단구동 1520 두산,22100,1997,135,8,540,1
3628,2022-02-09,2022-02-01,42130,원주시,단구동 ,동주,강원도 원주시 단구동 186-13 동주,6650,1980,59,2,372,1
3629,2022-02-09,2022-02-01,42130,원주시,단구동 ,원주단구내안애카운티에듀파크1단지,강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지,34000,2020,85,5,1320,1
3630,2022-02-10,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10200,2000,59,12,571,1
3631,2022-02-10,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,16200,1997,60,15,891,1
3632,2022-02-11,2022-02-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,13000,1997,60,2,715,1
3633,2022-02-11,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,14000,1997,60,9,770,1
3634,2022-02-12,2022-02-01,42130,원주시,단구동 ,청솔1차,강원도 원주시 단구동 1589-2 청솔1차,11200,2000,59,9,626,1
3635,2022-02-12,2022-02-01,42130,원주시,단구동 ,구곡2현대,강원도 원주시 단구동 1589-1 구곡2현대,18000,1998,78,11,762,1
3636,2022-02-12,2022-02-01,42130,원주시,단구동 ,현진에버빌2,강원도 원주시 단구동 1588-1 현진에버빌2,18400,2002,60,15,1012,1
3637,2022-02-12,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,11000,1998,56,11,648,1
3638,2022-02-12,2022-02-01,42130,원주시,단구동 ,청솔1차,강원도 원주시 단구동 1589-2 청솔1차,10800,2000,59,2,604,1
3639,2022-02-13,2022-02-01,42130,원주시,단구동 ,현진에버빌,강원도 원주시 단구동 1612 현진에버빌,22100,2001,85,7,858,1
3640,2022-02-14,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,12500,2000,59,13,699,1
3641,2022-02-14,2022-02-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,10000,2001,59,15,559,1
3642,2022-02-14,2022-02-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,11700,2002,60,9,644,1
3643,2022-02-14,2022-02-01,42130,원주시,단구동 ,해청,강원도 원주시 단구동 587-1 해청,10000,1991,71,13,465,1
3644,2022-02-15,2022-02-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,12700,2002,60,6,698,1
3645,2022-02-15,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,22000,2008,85,3,854,1
3646,2022-02-15,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,13850,1998,60,11,762,1
3647,2022-02-15,2022-02-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,11500,2001,59,15,643,1
3648,2022-02-15,2022-02-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,12700,2002,60,6,698,1
3649,2022-02-15,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,11000,2000,59,5,615,1
3650,2022-02-16,2022-02-01,42130,원주시,단구동 ,유승,강원도 원주시 단구동 1478-4 유승,22500,2003,84,8,884,1
3651,2022-02-16,2022-02-01,42130,원주시,단구동 ,세경웰러스,강원도 원주시 단구동 1589-3 세경웰러스,20400,2005,85,13,792,1
3652,2022-02-16,2022-02-01,42130,원주시,단구동 ,원흥4,강원도 원주시 단구동 186-2 원흥4,9530,1995,60,6,524,1
3653,2022-02-16,2022-02-01,42130,원주시,단구동 ,세경웰러스,강원도 원주시 단구동 1589-3 세경웰러스,18950,2005,85,11,736,1
3654,2022-02-17,2022-02-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,10400,2001,59,2,582,1
3655,2022-02-17,2022-02-01,42130,원주시,단구동 ,현진에버빌5차,강원도 원주시 단구동 1682-1 현진에버빌5차,34500,2006,127,10,896,1
3656,2022-02-17,2022-02-01,42130,원주시,단구동 ,구곡2현대,강원도 원주시 단구동 1589-1 구곡2현대,18000,1998,78,12,762,1
3657,2022-02-18,2022-02-01,42130,원주시,단구동 ,세경5차임대,강원도 원주시 단구동 1588-3 세경5차임대,9500,2001,60,10,522,1
3658,2022-02-18,2022-02-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,17100,1997,60,10,940,1
3659,2022-02-18,2022-02-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,13000,1997,60,1,715,1
3660,2022-02-18,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,16800,1997,60,8,924,1
3661,2022-02-19,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,11300,2000,59,12,632,1
3662,2022-02-19,2022-02-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,16300,1997,60,15,896,1
3663,2022-02-19,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10800,2000,59,11,604,1
3664,2022-02-19,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,20500,2008,85,1,796,1
3665,2022-02-19,2022-02-01,42130,원주시,단구동 ,한신휴플러스2차아파트,강원도 원주시 단구동 1461 한신휴플러스2차아파트,26900,2006,85,16,1044,1
3666,2022-02-19,2022-02-01,42130,원주시,단구동 ,세경웰러스,강원도 원주시 단구동 1589-3 세경웰러스,19500,2005,85,7,757,1
3667,2022-02-19,2022-02-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,16300,1997,60,5,896,1
3668,2022-02-19,2022-02-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,17000,1997,60,8,935,1
3669,2022-02-20,2022-02-01,42130,원주시,단구동 ,현진에버빌6차,강원도 원주시 단구동 1682-3 현진에버빌6차,44000,2006,153,7,949,1
3670,2022-02-21,2022-02-01,42130,원주시,단구동 ,대흥,강원도 원주시 단구동 1467 대흥,8900,1994,57,15,515,1
3671,2022-02-21,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,23700,2008,85,14,920,1
3672,2022-02-21,2022-02-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,10800,2001,59,3,604,1
3673,2022-02-21,2022-02-01,42130,원주시,단구동 ,청솔3차,강원도 원주시 단구동 1679 청솔3차,10600,2000,59,1,593,1
3674,2022-02-21,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,12800,1998,60,2,704,1
3675,2022-02-22,2022-02-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,17500,1997,60,9,962,1
3676,2022-02-22,2022-02-01,42130,원주시,단구동 ,원주단구내안애카운티에듀파크2단지,강원도 원주시 단구동 1711 원주단구내안애카운티에듀파크2단지,38500,2020,85,6,1495,1
3677,2022-02-22,2022-02-01,42130,원주시,단구동 ,한신휴플러스2차아파트,강원도 원주시 단구동 1461 한신휴플러스2차아파트,20000,2006,60,18,1100,1
3678,2022-02-22,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,12500,2000,59,13,699,1
3679,2022-02-22,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,11100,1998,56,5,654,1
3680,2022-02-22,2022-02-01,42130,원주시,단구동 ,청솔1차,강원도 원주시 단구동 1589-2 청솔1차,10550,2000,59,2,590,1
3681,2022-02-22,2022-02-01,42130,원주시,단구동 ,선아,강원도 원주시 단구동 186-11 선아,7900,1980,74,3,352,1
3682,2022-02-23,2022-02-01,42130,원주시,단구동 ,현진에버빌5차,강원도 원주시 단구동 1682-1 현진에버빌5차,26122,2006,85,7,1014,1
3683,2022-02-23,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,24500,2008,85,5,951,1
3684,2022-02-23,2022-02-01,42130,원주시,단구동 ,대림,강원도 원주시 단구동 1517-1 대림,15000,1997,60,5,825,1
3685,2022-02-23,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,13000,1998,60,5,715,1
3686,2022-02-24,2022-02-01,42130,원주시,단구동 ,성일,강원도 원주시 단구동 1589-4 성일,13500,1998,60,11,742,1
3687,2022-02-24,2022-02-01,42130,원주시,단구동 ,두산,강원도 원주시 단구동 1520 두산,20300,1997,102,7,657,1
3688,2022-02-24,2022-02-01,42130,원주시,단구동 ,원주단구내안애카운티에듀파크1단지,강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지,36000,2020,85,13,1398,1
3689,2022-02-25,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10500,2000,59,5,587,1
3690,2022-02-26,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,12500,2000,59,6,699,1
3691,2022-02-26,2022-02-01,42130,원주시,단구동 ,유승,강원도 원주시 단구동 1478-4 유승,22500,2003,84,16,884,1
3692,2022-02-26,2022-02-01,42130,원주시,단구동 ,단구동한신더휴,강원도 원주시 단구동 1451 단구동한신더휴,41500,2017,85,14,1611,1
3693,2022-02-26,2022-02-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,24900,2008,85,15,967,1
3694,2022-02-27,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10700,2000,59,4,598,1
3695,2022-02-27,2022-02-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,16500,1997,60,15,908,1
3696,2022-02-27,2022-02-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,11000,2000,59,3,615,1
3697,2022-02-27,2022-02-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,16000,1997,60,12,880,1
3698,2022-02-27,2022-02-01,42130,원주시,단구동 ,원주단구내안애카운티에듀파크1단지,강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지,36000,2020,85,17,1398,1
3699,2022-02-28,2022-02-01,42130,원주시,단구동 ,청솔3차,강원도 원주시 단구동 1679 청솔3차,9500,2000,59,1,531,1
4141,2022-03-01,2022-03-01,42130,원주시,단구동 ,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,25700,2008,107,12,793,1
4142,2022-03-01,2022-03-01,42130,원주시,단구동 ,한일,강원도 원주시 단구동 1517-2 한일,15500,1997,60,11,852,1
4143,2022-03-01,2022-03-01,42130,원주시,단구동 ,유승,강원도 원주시 단구동 1478-4 유승,22200,2003,84,11,872,1
4144,2022-03-02,2022-03-01,42130,원주시,단구동 ,청솔4차,강원도 원주시 단구동 1684-1 청솔4차,12200,2001,59,6,682,1
4145,2022-03-03,2022-03-01,42130,원주시,단구동 ,청솔2차,강원도 원주시 단구동 1588-4 청솔2차,10700,2000,59,12,598,1
4146,2022-03-04,2022-03-01,42130,원주시,단구동 ,한신휴플러스2차아파트,강원도 원주시 단구동 1461 한신휴플러스2차아파트,23500,2006,85,1,912,1
4147,2022-03-04,2022-03-01,42130,원주시,단구동 ,현대1,강원도 원주시 단구동 1517-4 현대1,17400,1997,60,10,957,1
4148,2022-03-04,2022-03-01,42130,원주시,단구동 ,청솔1차,강원도 원주시 단구동 1589-2 청솔1차,12000,2000,59,10,671,1
4149,2022-03-04,2022-03-01,42130,원주시,단구동 ,세경5차임대,강원도 원주시 단구동 1588-3 세경5차임대,9900,2001,60,10,544,1
4150,2022-03-04,2022-03-01,42130,원주시,단구동 ,세경5차임대,강원도 원주시 단구동 1588-3 세경5차임대,9900,2001,60,5,544,1
4151,2022-03-04,2022-03-01,42130,원주시,단구동 ,세경5차임대,강원도 원주시 단구동 1588-3 세경5차임대,9900,2001,60,7,544,1
4152,2022-03-04,2022-03-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,12400,2002,60,1,682,1
4153,2022-03-05,2022-03-01,42130,원주시,단구동 ,원흥4,강원도 원주시 단구동 186-2 원흥4,10000,1995,60,14,550,1
4154,2022-03-05,2022-03-01,42130,원주시,단구동 ,청솔3차,강원도 원주시 단구동 1679 청솔3차,12900,2000,59,13,722,1
4155,2022-03-05,2022-03-01,42130,원주시,단구동 ,세경웰러스,강원도 원주시 단구동 1589-3 세경웰러스,20000,2005,85,1,776,1
4156,2022-03-05,2022-03-01,42130,원주시,단구동 ,청솔7차,강원도 원주시 단구동 1517-3 청솔7차,12000,2002,60,6,660,1
