"","ymd","ym","year","code","addr_1","apt_nm","juso_jibun","price","con_year","area","floor","py","cnt"
"190",2022-01-28,2022-01-01,"2022","42130","강원_원주","단구1단지","강원도 원주시 명륜동 376 단구1단지",12000,1988,32,3,1238,1
"191",2022-01-29,2022-01-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",9300,1992,50,8,614,1
"192",2022-01-30,2022-01-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",9300,1992,41,8,749,1
"193",2022-01-03,2022-01-01,"2022","42130","강원_원주","선아","강원도 원주시 단구동 186-11 선아",6900,1980,76,5,300,1
"194",2022-01-03,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11500,2000,59,8,643,1
"195",2022-01-03,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",12900,2002,60,14,710,1
"196",2022-01-05,2022-01-01,"2022","42130","강원_원주","현대1","강원도 원주시 단구동 1517-4 현대1",14800,1997,60,11,814,1
"197",2022-01-05,2022-01-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",10600,2001,59,1,593,1
"198",2022-01-05,2022-01-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",11400,2001,59,9,638,1
"199",2022-01-06,2022-01-01,"2022","42130","강원_원주","해청","강원도 원주시 단구동 587-1 해청",13800,1991,85,13,536,1
"200",2022-01-06,2022-01-01,"2022","42130","강원_원주","유승","강원도 원주시 단구동 1478-4 유승",20900,2003,84,2,821,1
"201",2022-01-06,2022-01-01,"2022","42130","강원_원주","현대1","강원도 원주시 단구동 1517-4 현대1",16900,1997,60,6,930,1
"202",2022-01-06,2022-01-01,"2022","42130","강원_원주","유승","강원도 원주시 단구동 1478-4 유승",20900,2003,84,2,821,1
"203",2022-01-07,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11800,2000,59,8,660,1
"204",2022-01-07,2022-01-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",17500,2002,60,8,962,1
"205",2022-01-07,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",12500,2002,60,6,688,1
"206",2022-01-08,2022-01-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",11500,1998,60,3,632,1
"207",2022-01-08,2022-01-01,"2022","42130","강원_원주","현대1","강원도 원주시 단구동 1517-4 현대1",16750,1997,60,7,921,1
"208",2022-01-08,2022-01-01,"2022","42130","강원_원주","현진에버빌6차","강원도 원주시 단구동 1682-3 현진에버빌6차",27000,2006,85,4,1048,1
"209",2022-01-08,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11100,2000,59,14,621,1
"210",2022-01-10,2022-01-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",12500,1998,60,2,688,1
"211",2022-01-10,2022-01-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",19500,2006,60,7,1072,1
"212",2022-01-10,2022-01-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",26500,2008,134,5,653,1
"213",2022-01-10,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",11100,2002,60,4,610,1
"214",2022-01-11,2022-01-01,"2022","42130","강원_원주","원주단구내안애카운티에듀파크1단지","강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지",34500,2020,85,1,1339,1
"215",2022-01-11,2022-01-01,"2022","42130","강원_원주","구곡2현대","강원도 원주시 단구동 1589-1 구곡2현대",17300,1998,85,5,672,1
"216",2022-01-12,2022-01-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",11300,2001,59,8,632,1
"217",2022-01-12,2022-01-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",15500,2002,60,3,852,1
"218",2022-01-13,2022-01-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",16500,1997,60,12,908,1
"219",2022-01-13,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",10400,2000,59,15,582,1
"220",2022-01-14,2022-01-01,"2022","42130","강원_원주","현진에버빌","강원도 원주시 단구동 1612 현진에버빌",21500,2001,85,3,835,1
"221",2022-01-14,2022-01-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",17000,1997,60,14,935,1
"222",2022-01-15,2022-01-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",16800,1997,60,5,924,1
"223",2022-01-15,2022-01-01,"2022","42130","강원_원주","원주단구내안애카운티에듀파크1단지","강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지",33000,2020,85,2,1281,1
"224",2022-01-15,2022-01-01,"2022","42130","강원_원주","청솔1차","강원도 원주시 단구동 1589-2 청솔1차",11000,2000,59,9,615,1
"225",2022-01-15,2022-01-01,"2022","42130","강원_원주","유승","강원도 원주시 단구동 1478-4 유승",23000,2003,84,10,904,1
"226",2022-01-15,2022-01-01,"2022","42130","강원_원주","단구동한신더휴","강원도 원주시 단구동 1451 단구동한신더휴",31000,2017,75,19,1364,1
"227",2022-01-16,2022-01-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",12500,2001,59,13,699,1
"228",2022-01-16,2022-01-01,"2022","42130","강원_원주","동주","강원도 원주시 단구동 186-13 동주",8000,1980,73,3,362,1
"229",2022-01-16,2022-01-01,"2022","42130","강원_원주","현진에버빌6차","강원도 원주시 단구동 1682-3 현진에버빌6차",27000,2006,85,2,1048,1
"230",2022-01-16,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",11700,2002,60,2,644,1
"231",2022-01-16,2022-01-01,"2022","42130","강원_원주","원주단구내안애카운티에듀파크1단지","강원도 원주시 단구동 1721 원주단구내안애카운티에듀파크1단지",38000,2020,85,17,1475,1
"232",2022-01-17,2022-01-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",21500,2006,85,2,835,1
"233",2022-01-19,2022-01-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",29700,2008,134,5,731,1
"234",2022-01-19,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13000,2002,60,5,715,1
"235",2022-01-19,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13000,2002,60,8,715,1
"236",2022-01-19,2022-01-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",11650,2001,59,10,652,1
"237",2022-01-20,2022-01-01,"2022","42130","강원_원주","세경5차임대","강원도 원주시 단구동 1588-3 세경5차임대",7100,2001,60,10,390,1
"238",2022-01-20,2022-01-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",13400,1998,60,12,737,1
"239",2022-01-20,2022-01-01,"2022","42130","강원_원주","세경5차임대","강원도 원주시 단구동 1588-3 세경5차임대",7100,2001,60,5,390,1
"240",2022-01-20,2022-01-01,"2022","42130","강원_원주","세경5차임대","강원도 원주시 단구동 1588-3 세경5차임대",7100,2001,60,7,390,1
"241",2022-01-20,2022-01-01,"2022","42130","강원_원주","세경5차임대","강원도 원주시 단구동 1588-3 세경5차임대",7100,2001,60,5,390,1
"242",2022-01-21,2022-01-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",15700,1997,60,5,864,1
"243",2022-01-21,2022-01-01,"2022","42130","강원_원주","현진에버빌5차","강원도 원주시 단구동 1682-1 현진에버빌5차",30000,2006,95,5,1042,1
"244",2022-01-21,2022-01-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",22500,2008,107,1,694,1
"245",2022-01-21,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",11600,2002,60,5,638,1
"246",2022-01-22,2022-01-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",24500,2008,85,14,951,1
"247",2022-01-22,2022-01-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",29500,2008,107,11,910,1
"248",2022-01-22,2022-01-01,"2022","42130","강원_원주","동보렉스5","강원도 원주시 단구동 1026-18 동보렉스5",9000,1991,52,5,571,1
"249",2022-01-22,2022-01-01,"2022","42130","강원_원주","두산","강원도 원주시 단구동 1520 두산",18000,1997,102,2,582,1
"250",2022-01-22,2022-01-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",18300,2002,60,6,1006,1
"251",2022-01-22,2022-01-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",11900,1998,56,10,701,1
"252",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13100,2002,60,14,720,1
"253",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13000,2002,60,12,715,1
"254",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11000,2000,59,13,615,1
"255",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",12300,2000,59,3,688,1
"256",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",12300,2000,59,3,688,1
"257",2022-01-22,2022-01-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",12000,2000,59,3,671,1
"258",2022-01-22,2022-01-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",22900,2006,85,12,889,1
"259",2022-01-22,2022-01-01,"2022","42130","강원_원주","대흥","강원도 원주시 단구동 1467 대흥",13000,1994,85,10,505,1
"260",2022-01-23,2022-01-01,"2022","42130","강원_원주","현진에버빌6차","강원도 원주시 단구동 1682-3 현진에버빌6차",25900,2006,85,3,1006,1
"261",2022-01-24,2022-01-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",17000,1997,60,6,935,1
"262",2022-01-24,2022-01-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",14700,1998,60,11,808,1
"263",2022-01-25,2022-01-01,"2022","42130","강원_원주","현대1","강원도 원주시 단구동 1517-4 현대1",17000,1997,60,7,935,1
"264",2022-01-25,2022-01-01,"2022","42130","강원_원주","세경웰러스","강원도 원주시 단구동 1589-3 세경웰러스",18000,2005,85,5,699,1
"265",2022-01-26,2022-01-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",18300,2006,60,6,1006,1
"266",2022-01-27,2022-01-01,"2022","42130","강원_원주","두산","강원도 원주시 단구동 1520 두산",18900,1997,102,4,611,1
"267",2022-01-28,2022-01-01,"2022","42130","강원_원주","유승","강원도 원주시 단구동 1478-4 유승",22700,2003,84,12,892,1
"268",2022-01-28,2022-01-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",10800,2000,59,13,604,1
"269",2022-01-28,2022-01-01,"2022","42130","강원_원주","동보렉스5","강원도 원주시 단구동 1026-18 동보렉스5",8800,1991,52,10,558,1
"270",2022-01-28,2022-01-01,"2022","42130","강원_원주","한일","강원도 원주시 단구동 1517-2 한일",16400,1997,60,12,902,1
"271",2022-01-28,2022-01-01,"2022","42130","강원_원주","한일","강원도 원주시 단구동 1517-2 한일",16700,1997,60,3,918,1
"272",2022-01-28,2022-01-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",17800,2002,60,14,979,1
"273",2022-01-29,2022-01-01,"2022","42130","강원_원주","단구동한신더휴","강원도 원주시 단구동 1451 단구동한신더휴",35000,2017,85,4,1359,1
"274",2022-01-31,2022-01-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",13500,2002,60,1,742,1
"275",2022-01-03,2022-01-01,"2022","42130","강원_원주","우보삼성","강원도 원주시 일산동 333-3 우보삼성",7900,1993,43,10,606,1
"276",2022-01-04,2022-01-01,"2022","42130","강원_원주","신진빌리지","강원도 원주시 일산동 272-3 신진빌리지",9500,1989,85,5,369,1
"277",2022-01-05,2022-01-01,"2022","42130","강원_원주","일산국제","강원도 원주시 일산동 247-162 일산국제",9000,2001,60,9,495,1
"278",2022-01-07,2022-01-01,"2022","42130","강원_원주","신진빌리지","강원도 원주시 일산동 272-3 신진빌리지",9600,1989,85,5,373,1
"279",2022-01-08,2022-01-01,"2022","42130","강원_원주","우보삼성","강원도 원주시 일산동 333-3 우보삼성",7000,1993,43,1,537,1
"280",2022-01-08,2022-01-01,"2022","42130","강원_원주","우보삼성","강원도 원주시 일산동 333-3 우보삼성",7000,1993,43,2,537,1
"281",2022-01-13,2022-01-01,"2022","42130","강원_원주","두진하트리움시티","강원도 원주시 일산동 365 두진하트리움시티",27500,2019,60,7,1512,1
"282",2022-01-14,2022-01-01,"2022","42130","강원_원주","일산국제","강원도 원주시 일산동 247-162 일산국제",10900,2001,60,8,599,1
"283",2022-01-22,2022-01-01,"2022","42130","강원_원주","우보삼성","강원도 원주시 일산동 333-3 우보삼성",7200,1993,43,7,553,1
"284",2022-01-24,2022-01-01,"2022","42130","강원_원주","일산국제","강원도 원주시 일산동 247-162 일산국제",14000,2001,85,11,544,1
"285",2022-01-24,2022-01-01,"2022","42130","강원_원주","두진하트리움시티","강원도 원주시 일산동 365 두진하트리움시티",27800,2019,60,32,1529,1
"286",2022-01-27,2022-01-01,"2022","42130","강원_원주","일산국제","강원도 원주시 일산동 247-162 일산국제",14000,2001,85,11,544,1
"287",2022-01-28,2022-01-01,"2022","42130","강원_원주","일산국제","강원도 원주시 일산동 247-162 일산국제",10450,2001,60,4,575,1
"288",2022-01-11,2022-01-01,"2022","42130","강원_원주","삼천리1","강원도 원주시 학성동 1032-6 삼천리1",8500,1991,74,1,379,1
"289",2022-01-24,2022-01-01,"2022","42130","강원_원주","삼천리1","강원도 원주시 학성동 1032-6 삼천리1",11300,1991,85,5,439,1
"290",2022-01-03,2022-01-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",9000,1996,60,7,495,1
"291",2022-01-03,2022-01-01,"2022","42130","강원_원주","단계이안2단지","강원도 원주시 단계동 1165 단계이안2단지",21600,2007,85,2,839,1
"292",2022-01-03,2022-01-01,"2022","42130","강원_원주","벽산","강원도 원주시 단계동 809 벽산",14800,1993,95,12,514,1
"293",2022-01-03,2022-01-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",13500,1996,60,8,742,1
"294",2022-01-04,2022-01-01,"2022","42130","강원_원주","단계은행","강원도 원주시 단계동 806 단계은행",6200,1994,40,2,512,1
"295",2022-01-04,2022-01-01,"2022","42130","강원_원주","코오롱","강원도 원주시 단계동 880 코오롱",19000,1994,85,6,738,1
"296",2022-01-05,2022-01-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",13800,1996,60,13,759,1
"297",2022-01-05,2022-01-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",13800,1996,60,13,759,1
"298",2022-01-06,2022-01-01,"2022","42130","강원_원주","벽산","강원도 원주시 단계동 809 벽산",20500,1993,95,10,712,1
